truckid,latitude,longitude,city
A42,38.440467,-122.714431,Santa Rosa
A67,32.61768,-116.187424,Jacumba
A28,38.130197,-121.272447,Lodi
A70,38.440467,-122.714431,Santa Rosa
A80,38.440467,-122.714431,Santa Rosa
A46,39.409608,-123.355566,Willits
A71,38.752124,-121.288006,Roseville
A10,37.941325,-122.484704,San Quentin
A74,36.852455,-121.401602,Hollister
A39,38.440467,-122.714431,Santa Rosa
A13,39.409608,-123.355566,Willits
A30,36.471865,-6.196595,San Fernando
A26,39.150171,-123.207783,Ukiah
A85,38.440467,-122.714431,Santa Rosa
A51,38.716687,-121.364422,Antelope
A20,36.977173,-121.899402,Aptos
A77,39.145725,-121.591355,Marysville
A48,37.957702,-121.29078,Stockton
A75,36.471865,-6.196595,San Fernando
A3,39.150171,-123.207783,Ukiah
A72,38.440467,-122.714431,Santa Rosa
A52,33.19587,-117.379483,Oceanside
A19,38.440467,-122.714431,Santa Rosa
A12,38.440467,-122.714431,Santa Rosa
A90,41.526509,-124.038407,Klamath
A92,40.563763,-122.238892,Palo Cedro
A27,39.145725,-121.591355,Marysville
A86,32.715329,-117.157255,San Diego
A6,40.761243,-123.994778,Kneeland
A26,38.440467,-122.714431,Santa Rosa
A25,37.957702,-121.29078,Stockton
A63,39.409608,-123.355566,Willits
A98,36.471865,-6.196595,San Fernando
A42,33.663357,-116.310009,La Quinta
A60,34.106676,-117.806726,San Dimas
A79,33.683947,-117.794694,Irvine
A61,34.500831,-117.185876,Apple Valley
A69,39.230151,-121.136075,Rough and Ready
A87,37.941325,-122.484704,San Quentin
A73,34.500831,-117.185876,Apple Valley
A51,38.440467,-122.714431,Santa Rosa
A82,38.130197,-121.272447,Lodi
A27,38.40765,-122.947713,Occidental
A20,38.130197,-121.272447,Lodi
A29,34.500831,-117.185876,Apple Valley
A81,37.962146,-122.345526,San Pablo
A79,38.805462,-123.017223,Cloverdale
A16,39.017396,-122.057748,Arbuckle
A18,37.941325,-122.484704,San Quentin
A95,37.957702,-121.29078,Stockton
A79,37.941325,-122.484704,San Quentin
A54,38.440467,-122.714431,Santa Rosa
A73,32.715329,-117.157255,San Diego
A41,38.440467,-122.714431,Santa Rosa
A20,38.440467,-122.714431,Santa Rosa
A11,38.440467,-122.714431,Santa Rosa
A41,37.957702,-121.29078,Stockton
A38,36.746842,-119.772587,Fresno
A52,33.19587,-117.379483,Oceanside
A48,37.957702,-121.29078,Stockton
A81,38.440467,-122.714431,Santa Rosa
A40,34.019454,-118.491191,Santa Monica
A74,39.017396,-122.057748,Arbuckle
A42,38.440467,-122.714431,Santa Rosa
A84,38.440467,-122.714431,Santa Rosa
A18,37.941325,-122.484704,San Quentin
A78,38.716687,-121.364422,Antelope
A42,36.977173,-121.899402,Aptos
A99,33.743076,-117.109197,Homeland
A77,37.962146,-122.345526,San Pablo
A88,40.563763,-122.238892,Palo Cedro
A68,33.743076,-117.109197,Homeland
A13,41.526509,-124.038407,Klamath
A17,33.683947,-117.794694,Irvine
A96,37.962146,-122.345526,San Pablo
A93,37.962146,-122.345526,San Pablo
A76,40.58654,-122.391675,Redding
A97,38.693723,-119.779683,Markleeville
A79,38.805462,-123.017223,Cloverdale
A94,33.19587,-117.379483,Oceanside
A46,39.409608,-123.355566,Willits
A60,34.020011,-117.949508,La Puente
A83,34.500831,-117.185876,Apple Valley
A26,38.161861,-121.611621,Isleton
A92,37.962146,-122.345526,San Pablo
A57,34.500831,-117.185876,Apple Valley
A69,34.500831,-117.185876,Apple Valley
A13,34.579434,-118.116461,Palmdale
A49,40.58654,-122.391675,Redding
A17,37.957702,-121.29078,Stockton
A31,38.440467,-122.714431,Santa Rosa
A40,38.716687,-121.364422,Antelope
A49,33.846404,-118.046731,La Palma
A20,38.130197,-121.272447,Lodi
A70,37.639097,-120.996878,Modesto
A100,39.145725,-121.591355,Marysville
A54,34.136119,-117.865339,Glendora
A53,38.161861,-121.611621,Isleton
A85,38.440467,-122.714431,Santa Rosa
A72,33.846404,-118.046731,La Palma
A48,32.61768,-116.187424,Jacumba
A31,39.409608,-123.355566,Willits
A50,39.230151,-121.136075,Rough and Ready
A83,37.941325,-122.484704,San Quentin
A27,36.746842,-119.772587,Fresno
A65,38.440467,-122.714431,Santa Rosa
A43,38.716687,-121.364422,Antelope
A77,32.715329,-117.157255,San Diego
A69,38.440467,-122.714431,Santa Rosa
A86,33.683947,-117.794694,Irvine
A87,37.941325,-122.484704,San Quentin
A16,36.977173,-121.899402,Aptos
A51,37.639097,-120.996878,Modesto
A94,33.683947,-117.794694,Irvine
A91,37.941325,-122.484704,San Quentin
A37,38.440467,-122.714431,Santa Rosa
A34,39.409608,-123.355566,Willits
A19,34.500831,-117.185876,Apple Valley
A75,33.19587,-117.379483,Oceanside
A65,33.663357,-116.310009,La Quinta
A28,38.130197,-121.272447,Lodi
A78,38.693723,-119.779683,Markleeville
A74,37.639097,-120.996878,Modesto
A4,38.440467,-122.714431,Santa Rosa
A16,36.852455,-121.401602,Hollister
A56,33.683947,-117.794694,Irvine
A35,38.440467,-122.714431,Santa Rosa
A76,38.440467,-122.714431,Santa Rosa
A65,34.500831,-117.185876,Apple Valley
A40,39.409608,-123.355566,Willits
A40,37.957702,-121.29078,Stockton
A12,36.977173,-121.899402,Aptos
A85,38.440467,-122.714431,Santa Rosa
A81,37.962146,-122.345526,San Pablo
A25,34.435829,-119.827639,Goleta
A40,37.957702,-121.29078,Stockton
A62,37.968812,-121.668008,Knightsen
A4,38.40765,-122.947713,Occidental
A62,34.953034,-120.435719,Santa Maria
A51,34.019454,-118.491191,Santa Monica
A79,34.106676,-117.806726,San Dimas
A29,40.761243,-123.994778,Kneeland
A68,38.440467,-122.714431,Santa Rosa
A52,37.957702,-121.29078,Stockton
A35,39.017396,-122.057748,Arbuckle
A37,37.957702,-121.29078,Stockton
A86,38.440467,-122.714431,Santa Rosa
A68,38.161861,-121.611621,Isleton
A82,34.579434,-118.116461,Palmdale
A84,38.440467,-122.714431,Santa Rosa
A83,37.941325,-122.484704,San Quentin
A58,38.716687,-121.364422,Antelope
A14,40.761243,-123.994778,Kneeland
A68,37.941325,-122.484704,San Quentin
A40,39.409608,-123.355566,Willits
A30,40.563763,-122.238892,Palo Cedro
A27,39.409608,-123.355566,Willits
A56,34.020011,-117.949508,La Puente
A91,40.761243,-123.994778,Kneeland
A55,37.005782,-121.568275,Gilroy
A67,34.019454,-118.491191,Santa Monica
A39,39.409608,-123.355566,Willits
A68,37.957702,-121.29078,Stockton
A85,39.409608,-123.355566,Willits
A7,38.799703,-121.720574,Knights Landing
A40,37.957702,-121.29078,Stockton
A22,39.409608,-123.355566,Willits
A28,38.130197,-121.272447,Lodi
A42,36.746842,-119.772587,Fresno
A62,38.716687,-121.364422,Antelope
A16,38.440467,-122.714431,Santa Rosa
A11,40.563763,-122.238892,Palo Cedro
A56,38.36408,-122.524149,Glen Ellen
A6,34.435829,-119.827639,Goleta
A19,36.977173,-121.899402,Aptos
A73,37.962146,-122.345526,San Pablo
A26,38.440467,-122.714431,Santa Rosa
A29,38.36408,-122.524149,Glen Ellen
A85,38.716687,-121.364422,Antelope
A22,33.743076,-117.109197,Homeland
A32,38.297538,-122.286865,Napa
A55,38.716687,-121.364422,Antelope
A20,36.852455,-121.401602,Hollister
A45,39.409608,-123.355566,Willits
A75,32.61768,-116.187424,Jacumba
A93,38.440467,-122.714431,Santa Rosa
A20,37.639097,-120.996878,Modesto
A43,38.440467,-122.714431,Santa Rosa
A69,35.373292,-119.018712,Bakersfield
A32,37.639097,-120.996878,Modesto
A41,34.500831,-117.185876,Apple Valley
A2,38.805462,-123.017223,Cloverdale
A7,40.563763,-122.238892,Palo Cedro
A21,38.440467,-122.714431,Santa Rosa
A14,37.441883,-122.143019,Palo Alto
A81,39.409608,-123.355566,Willits
A98,38.752124,-121.288006,Roseville
A73,37.484938,-119.966284,Mariposa
A96,36.977173,-121.899402,Aptos
A68,38.440467,-122.714431,Santa Rosa
A64,37.941325,-122.484704,San Quentin
A19,38.799703,-121.720574,Knights Landing
A49,39.150171,-123.207783,Ukiah
A59,34.579434,-118.116461,Palmdale
A95,39.409608,-123.355566,Willits
A81,34.136119,-117.865339,Glendora
A11,36.471865,-6.196595,San Fernando
A55,38.440467,-122.714431,Santa Rosa
A8,39.409608,-123.355566,Willits
A93,35.098865,-120.612393,Oceano
A63,33.846404,-118.046731,La Palma
A15,36.977173,-121.899402,Aptos
A5,32.715329,-117.157255,San Diego
A55,33.846404,-118.046731,La Palma
A54,37.484938,-119.966284,Mariposa
A68,37.957702,-121.29078,Stockton
A22,33.846404,-118.046731,La Palma
A9,39.409608,-123.355566,Willits
A69,38.440467,-122.714431,Santa Rosa
A93,38.130197,-121.272447,Lodi
A61,34.500831,-117.185876,Apple Valley
A75,38.440467,-122.714431,Santa Rosa
A36,38.297538,-122.286865,Napa
A2,37.441883,-122.143019,Palo Alto
A82,38.130197,-121.272447,Lodi
A33,37.941325,-122.484704,San Quentin
A41,34.354166,-119.059271,Santa Paula
A93,35.098865,-120.612393,Oceano
A16,37.968812,-121.668008,Knightsen
A29,32.61768,-116.187424,Jacumba
A25,32.61768,-116.187424,Jacumba
A52,37.957702,-121.29078,Stockton
A99,37.77493,-122.419416,San Francisco
A20,39.017396,-122.057748,Arbuckle
A71,38.716687,-121.364422,Antelope
A3,37.77493,-122.419416,San Francisco
A32,34.019454,-118.491191,Santa Monica
A52,38.752124,-121.288006,Roseville
A15,36.977173,-121.899402,Aptos
A16,37.639097,-120.996878,Modesto
A46,38.440467,-122.714431,Santa Rosa
A16,36.977173,-121.899402,Aptos
A3,38.440467,-122.714431,Santa Rosa
A27,35.373292,-119.018712,Bakersfield
A1,37.639097,-120.996878,Modesto
A55,38.130197,-121.272447,Lodi
A28,32.715329,-117.157255,San Diego
A1,34.579434,-118.116461,Palmdale
A19,36.977173,-121.899402,Aptos
A51,38.716687,-121.364422,Antelope
A25,34.435829,-119.827639,Goleta
A35,39.017396,-122.057748,Arbuckle
A15,33.663357,-116.310009,La Quinta
A55,38.130197,-121.272447,Lodi
A51,38.716687,-121.364422,Antelope
A96,39.145725,-121.591355,Marysville
A10,34.435829,-119.827639,Goleta
A48,39.017396,-122.057748,Arbuckle
A7,34.500831,-117.185876,Apple Valley
A57,36.471865,-6.196595,San Fernando
A80,38.019366,-122.134132,Martinez
A44,32.811161,-115.380264,Holtville
A47,35.098865,-120.612393,Oceano
A76,39.150171,-123.207783,Ukiah
A89,36.977173,-121.899402,Aptos
A44,39.017396,-122.057748,Arbuckle
A7,40.58654,-122.391675,Redding
A14,39.409608,-123.355566,Willits
A22,34.44805,-119.242889,Ojai
A60,39.409608,-123.355566,Willits
A68,39.409608,-123.355566,Willits
A57,38.161861,-121.611621,Isleton
A40,37.957702,-121.29078,Stockton
A73,39.230151,-121.136075,Rough and Ready
A11,33.663357,-116.310009,La Quinta
A42,36.977173,-121.899402,Aptos
A9,41.526509,-124.038407,Klamath
A35,38.440467,-122.714431,Santa Rosa
A31,35.373292,-119.018712,Bakersfield
A79,33.683947,-117.794694,Irvine
A31,37.962146,-122.345526,San Pablo
A91,39.409608,-123.355566,Willits
A64,34.354166,-119.059271,Santa Paula
A90,39.409608,-123.355566,Willits
A91,34.354166,-119.059271,Santa Paula
A99,38.440467,-122.714431,Santa Rosa
A89,37.962146,-122.345526,San Pablo
A77,38.440467,-122.714431,Santa Rosa
A22,34.44805,-119.242889,Ojai
A44,33.683947,-117.794694,Irvine
A36,39.409608,-123.355566,Willits
A45,38.440467,-122.714431,Santa Rosa
A99,38.019366,-122.134132,Martinez
A89,36.852455,-121.401602,Hollister
A29,34.435829,-119.827639,Goleta
A64,34.500831,-117.185876,Apple Valley
A85,39.145725,-121.591355,Marysville
A7,38.440467,-122.714431,Santa Rosa
A88,38.440467,-122.714431,Santa Rosa
A95,37.941325,-122.484704,San Quentin
A29,34.106676,-117.806726,San Dimas
A17,37.957702,-121.29078,Stockton
A15,36.977173,-121.899402,Aptos
A8,39.409608,-123.355566,Willits
A32,38.440467,-122.714431,Santa Rosa
A6,37.941325,-122.484704,San Quentin
A49,33.743076,-117.109197,Homeland
A90,39.409608,-123.355566,Willits
A56,37.941325,-122.484704,San Quentin
A29,32.61768,-116.187424,Jacumba
A39,39.017396,-122.057748,Arbuckle
A56,34.106676,-117.806726,San Dimas
A28,34.579434,-118.116461,Palmdale
A84,38.019366,-122.134132,Martinez
A54,39.230151,-121.136075,Rough and Ready
A5,34.579434,-118.116461,Palmdale
A72,38.440467,-122.714431,Santa Rosa
A74,32.715329,-117.157255,San Diego
A86,34.579434,-118.116461,Palmdale
A37,34.354166,-119.059271,Santa Paula
A22,37.957702,-121.29078,Stockton
A78,32.715329,-117.157255,San Diego
A60,34.020011,-117.949508,La Puente
A18,40.761243,-123.994778,Kneeland
A65,35.373292,-119.018712,Bakersfield
A56,34.020011,-117.949508,La Puente
A88,38.40765,-122.947713,Occidental
A50,35.373292,-119.018712,Bakersfield
A35,34.136119,-117.865339,Glendora
A14,34.500831,-117.185876,Apple Valley
A25,37.941325,-122.484704,San Quentin
A80,40.563763,-122.238892,Palo Cedro
A9,41.526509,-124.038407,Klamath
A15,36.977173,-121.899402,Aptos
A46,36.977173,-121.899402,Aptos
A7,33.663357,-116.310009,La Quinta
A70,36.977173,-121.899402,Aptos
A1,34.579434,-118.116461,Palmdale
A41,39.150171,-123.207783,Ukiah
A98,36.471865,-6.196595,San Fernando
A97,34.106676,-117.806726,San Dimas
A45,34.500831,-117.185876,Apple Valley
A66,36.852455,-121.401602,Hollister
A89,38.440467,-122.714431,Santa Rosa
A1,35.098865,-120.612393,Oceano
A80,38.019366,-122.134132,Martinez
A89,39.017396,-122.057748,Arbuckle
A13,38.130197,-121.272447,Lodi
A10,37.957702,-121.29078,Stockton
A70,36.977173,-121.899402,Aptos
A74,32.715329,-117.157255,San Diego
A7,38.019366,-122.134132,Martinez
A2,37.941325,-122.484704,San Quentin
A91,37.957702,-121.29078,Stockton
A40,33.683947,-117.794694,Irvine
A69,32.715329,-117.157255,San Diego
A17,39.409608,-123.355566,Willits
A39,39.409608,-123.355566,Willits
A37,38.440467,-122.714431,Santa Rosa
A57,34.500831,-117.185876,Apple Valley
A49,33.743076,-117.109197,Homeland
A43,37.968812,-121.668008,Knightsen
A90,33.683947,-117.794694,Irvine
A51,32.715329,-117.157255,San Diego
A11,40.563763,-122.238892,Palo Cedro
A82,38.716687,-121.364422,Antelope
A98,37.441883,-122.143019,Palo Alto
A88,34.500831,-117.185876,Apple Valley
A97,38.440467,-122.714431,Santa Rosa
A40,38.440467,-122.714431,Santa Rosa
A26,34.500831,-117.185876,Apple Valley
A68,37.941325,-122.484704,San Quentin
A21,38.716687,-121.364422,Antelope
A48,32.811161,-115.380264,Holtville
A14,37.941325,-122.484704,San Quentin
A95,33.743076,-117.109197,Homeland
A84,38.440467,-122.714431,Santa Rosa
A43,38.716687,-121.364422,Antelope
A32,37.639097,-120.996878,Modesto
A4,37.484938,-119.966284,Mariposa
A18,37.957702,-121.29078,Stockton
A50,36.977173,-121.899402,Aptos
A54,39.145725,-121.591355,Marysville
A13,38.130197,-121.272447,Lodi
A52,37.957702,-121.29078,Stockton
A53,39.409608,-123.355566,Willits
A57,39.409608,-123.355566,Willits
A6,38.805462,-123.017223,Cloverdale
A56,34.020011,-117.949508,La Puente
A54,37.77493,-122.419416,San Francisco
A14,37.441883,-122.143019,Palo Alto
A4,37.962146,-122.345526,San Pablo
A29,38.805462,-123.017223,Cloverdale
A7,39.409608,-123.355566,Willits
A65,35.373292,-119.018712,Bakersfield
A12,39.409608,-123.355566,Willits
A1,34.579434,-118.116461,Palmdale
A64,34.500831,-117.185876,Apple Valley
A34,39.409608,-123.355566,Willits
A18,39.150171,-123.207783,Ukiah
A53,33.743076,-117.109197,Homeland
A54,35.373292,-119.018712,Bakersfield
A74,38.440467,-122.714431,Santa Rosa
A96,35.373292,-119.018712,Bakersfield
A3,38.440467,-122.714431,Santa Rosa
A6,39.409608,-123.355566,Willits
A100,32.715329,-117.157255,San Diego
A78,34.106676,-117.806726,San Dimas
A39,36.852455,-121.401602,Hollister
A82,37.957702,-121.29078,Stockton
A92,38.799703,-121.720574,Knights Landing
A35,34.136119,-117.865339,Glendora
A64,37.957702,-121.29078,Stockton
A67,37.957702,-121.29078,Stockton
A40,34.019454,-118.491191,Santa Monica
A42,36.977173,-121.899402,Aptos
A55,33.683947,-117.794694,Irvine
A31,37.77493,-122.419416,San Francisco
A78,38.693723,-119.779683,Markleeville
A10,34.354166,-119.059271,Santa Paula
A98,39.017396,-122.057748,Arbuckle
A99,37.957702,-121.29078,Stockton
A22,37.957702,-121.29078,Stockton
A1,37.005782,-121.568275,Gilroy
A96,39.145725,-121.591355,Marysville
A58,39.409608,-123.355566,Willits
A100,32.715329,-117.157255,San Diego
A26,40.58654,-122.391675,Redding
A6,34.020011,-117.949508,La Puente
A99,36.471865,-6.196595,San Fernando
A86,38.716687,-121.364422,Antelope
A19,39.409608,-123.355566,Willits
A77,34.953034,-120.435719,Santa Maria
A26,39.409608,-123.355566,Willits
A45,33.846404,-118.046731,La Palma
A58,38.440467,-122.714431,Santa Rosa
A7,38.440467,-122.714431,Santa Rosa
A87,40.761243,-123.994778,Kneeland
A67,36.471865,-6.196595,San Fernando
A23,38.40765,-122.947713,Occidental
A57,40.58654,-122.391675,Redding
A100,34.500831,-117.185876,Apple Valley
A63,32.61768,-116.187424,Jacumba
A81,34.136119,-117.865339,Glendora
A95,39.409608,-123.355566,Willits
A65,34.500831,-117.185876,Apple Valley
A91,37.941325,-122.484704,San Quentin
A66,37.962146,-122.345526,San Pablo
A27,37.962146,-122.345526,San Pablo
A62,38.716687,-121.364422,Antelope
A70,39.017396,-122.057748,Arbuckle
A54,37.484938,-119.966284,Mariposa
A32,38.130197,-121.272447,Lodi
A64,38.161861,-121.611621,Isleton
A47,37.005782,-121.568275,Gilroy
A55,33.846404,-118.046731,La Palma
A62,39.017396,-122.057748,Arbuckle
A56,33.683947,-117.794694,Irvine
A67,32.811161,-115.380264,Holtville
A12,39.409608,-123.355566,Willits
A84,33.663357,-116.310009,La Quinta
A60,34.020011,-117.949508,La Puente
A75,33.19587,-117.379483,Oceanside
A95,34.44805,-119.242889,Ojai
A22,38.440467,-122.714431,Santa Rosa
A81,38.716687,-121.364422,Antelope
A11,38.799703,-121.720574,Knights Landing
A51,37.005782,-121.568275,Gilroy
A85,38.440467,-122.714431,Santa Rosa
A54,36.746842,-119.772587,Fresno
A2,32.61768,-116.187424,Jacumba
A24,34.106676,-117.806726,San Dimas
A78,37.639097,-120.996878,Modesto
A33,37.957702,-121.29078,Stockton
A76,33.846404,-118.046731,La Palma
A67,36.471865,-6.196595,San Fernando
A68,37.77493,-122.419416,San Francisco
A56,32.61768,-116.187424,Jacumba
A62,37.639097,-120.996878,Modesto
A32,37.957702,-121.29078,Stockton
A98,39.017396,-122.057748,Arbuckle
A31,39.409608,-123.355566,Willits
A99,33.846404,-118.046731,La Palma
A94,36.471865,-6.196595,San Fernando
A32,37.957702,-121.29078,Stockton
A5,39.409608,-123.355566,Willits
A95,34.44805,-119.242889,Ojai
A5,34.579434,-118.116461,Palmdale
A22,33.846404,-118.046731,La Palma
A74,37.639097,-120.996878,Modesto
A77,38.440467,-122.714431,Santa Rosa
A77,35.373292,-119.018712,Bakersfield
A78,37.005782,-121.568275,Gilroy
A82,38.130197,-121.272447,Lodi
A49,38.440467,-122.714431,Santa Rosa
A22,38.440467,-122.714431,Santa Rosa
A47,37.005782,-121.568275,Gilroy
A26,39.150171,-123.207783,Ukiah
A3,34.44805,-119.242889,Ojai
A28,34.579434,-118.116461,Palmdale
A72,39.150171,-123.207783,Ukiah
A91,33.846404,-118.046731,La Palma
A92,39.409608,-123.355566,Willits
A81,38.440467,-122.714431,Santa Rosa
A26,38.440467,-122.714431,Santa Rosa
A11,35.373292,-119.018712,Bakersfield
A47,36.852455,-121.401602,Hollister
A43,37.639097,-120.996878,Modesto
A45,33.743076,-117.109197,Homeland
A17,32.61768,-116.187424,Jacumba
A70,37.639097,-120.996878,Modesto
A66,38.440467,-122.714431,Santa Rosa
A54,35.373292,-119.018712,Bakersfield
A18,34.500831,-117.185876,Apple Valley
A21,39.409608,-123.355566,Willits
A74,38.716687,-121.364422,Antelope
A30,33.663357,-116.310009,La Quinta
A93,34.106676,-117.806726,San Dimas
A24,37.639097,-120.996878,Modesto
A43,37.968812,-121.668008,Knightsen
A72,38.440467,-122.714431,Santa Rosa
A62,38.440467,-122.714431,Santa Rosa
A23,37.962146,-122.345526,San Pablo
A20,36.852455,-121.401602,Hollister
A20,35.098865,-120.612393,Oceano
A59,33.846404,-118.046731,La Palma
A15,38.440467,-122.714431,Santa Rosa
A84,38.440467,-122.714431,Santa Rosa
A45,38.161861,-121.611621,Isleton
A47,36.977173,-121.899402,Aptos
A4,34.136119,-117.865339,Glendora
A89,38.716687,-121.364422,Antelope
A67,38.440467,-122.714431,Santa Rosa
A49,33.743076,-117.109197,Homeland
A37,38.440467,-122.714431,Santa Rosa
A29,34.020011,-117.949508,La Puente
A1,37.005782,-121.568275,Gilroy
A47,37.639097,-120.996878,Modesto
A79,34.106676,-117.806726,San Dimas
A40,39.409608,-123.355566,Willits
A53,38.440467,-122.714431,Santa Rosa
A35,34.953034,-120.435719,Santa Maria
A75,38.752124,-121.288006,Roseville
A34,33.663357,-116.310009,La Quinta
A16,38.440467,-122.714431,Santa Rosa
A48,38.440467,-122.714431,Santa Rosa
A17,38.752124,-121.288006,Roseville
A75,32.61768,-116.187424,Jacumba
A91,38.440467,-122.714431,Santa Rosa
A65,35.373292,-119.018712,Bakersfield
A18,39.150171,-123.207783,Ukiah
A99,37.77493,-122.419416,San Francisco
A95,33.846404,-118.046731,La Palma
A25,32.811161,-115.380264,Holtville
A8,34.953034,-120.435719,Santa Maria
A88,40.563763,-122.238892,Palo Cedro
A55,33.846404,-118.046731,La Palma
A75,33.683947,-117.794694,Irvine
A61,38.799703,-121.720574,Knights Landing
A17,41.526509,-124.038407,Klamath
A69,37.484938,-119.966284,Mariposa
A47,35.098865,-120.612393,Oceano
A62,39.409608,-123.355566,Willits
A25,33.19587,-117.379483,Oceanside
A93,39.409608,-123.355566,Willits
A85,34.953034,-120.435719,Santa Maria
A85,39.409608,-123.355566,Willits
A4,39.230151,-121.136075,Rough and Ready
A86,34.579434,-118.116461,Palmdale
A61,36.471865,-6.196595,San Fernando
A70,38.440467,-122.714431,Santa Rosa
